"","MSZoning","LotShape","LandContour","LandSlope","Neighborhood","BldgType","HouseStyle","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","Fence","SaleCondition","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","SalePrice"
"667","RL","IR1","Lvl","Gtl","NAmes","1Fam","2Story","Flat","Plywood","Plywood","BrkCmn","TA","CBlock","Gd","TA","No","LwQ","TA","Y","SBrkr","TA","Sev","Po","CarPort","Unf","TA","TA","Y","No Fence","Abnorml","0","2","1","3","1","7","1","60",2.78568220578886,0.0387497814467524,"6","5",1965,1979,0.0475323559996986,-0.562685376635143,-1.03252892187187,-0.0830385455195447,0.782159540815819,1.3011925170313,1.64523039992075,52,0.31161787088171,0.575383897658476,-0.751918199272585,3.29539415029473,-0.0414192619662035,129000
"668","RL","Reg","Lvl","Gtl","SawyerW","1Fam","1Story","Gable","HdBoard","HdBoard","BrkFace","TA","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","Fa","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","2","0","3","1","7","1","20",-0.218139853591249,-0.0116829455359569,"6","5",1994,1998,0.847739096765996,1.52239241495701,-0.672692101997503,0.7991025601915,1.33572081279094,-0.794890864438069,0.311212952050689,81,0.31161787088171,0.47716348385845,1.03523797339183,-0.0703373585169691,-0.0414192619662035,193500
"669","RL","Reg","Bnk","Mod","Sawyer","1Fam","1Story","Gable","CemntBd","Wd Sdng","None","TA","CBlock","TA","TA","No","Rec","Gd","Y","SBrkr","TA","Min2","TA","Detchd","Unf","TA","TA","Y","No Fence","Normal","1","1","1","3","1","6","1","20",0.33519578892614,0.0178684344393836,"5","6",1956,1987,-0.576077035080244,1.19351579167749,-0.831110827728358,0.297626996221397,0.709730963174215,-0.794890864438069,-0.149318035659088,86,0.31161787088171,0.481840646420356,1.6735080350577,-0.704241947620518,-0.0414192619662035,168000
"670","RL","Reg","Lvl","Gtl","Crawfor","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","BrkTil","Fa","TA","No","Unf","Ex","Y","SBrkr","Fa","Typ","Gd","Detchd","Unf","TA","Fa","Y","No Fence","Normal","0","1","0","2","1","5","1","30",0.374719763391668,0.0052907809788048,"4","5",1922,1950,-0.576077035080244,-0.972684900323611,0.300451498920605,-0.814736982039558,0.0449400898209219,-0.794890864438069,-0.63839433252443,11,-1.02650592761034,-1.03356002363719,-0.751918199272585,-0.704241947620518,0.0849848875840422,137500
"671","RL","Reg","Lvl","Gtl","CollgCr","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","1","3","1","7","0","60",-0.257663828056777,-0.00920160652315148,"6","5",2005,2005,-0.576077035080244,-0.549530311703963,-0.0503328223405733,-0.728118475535631,-1.09839674295011,0.895720649796243,-0.0751002318546199,92,0.31161787088171,0.31346279419174,0.0459193778097454,-0.175988123367561,-0.0414192619662035,173500
"672","RH","Reg","Lvl","Gtl","Edwards","1Fam","2Story","Gambrel","Wd Sdng","Wd Sdng","None","TA","BrkTil","TA","TA","No","BLQ","TA","N","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","1","2","0","3","1","6","0","70",-0.652903572712055,-0.0189901958571321,"6","6",1925,1950,-0.576077035080244,0.235388562523158,-1.00989767533889,-0.878561144726662,-1.20445287449675,0.744527750149272,-0.278723437164315,19,-1.02650592761034,-0.809056220665701,0.420903039038441,-0.704241947620518,-0.0414192619662035,103600
"673","RL","IR1","Lvl","Gtl","Veenker","1Fam","1Story","Gable","Plywood","Plywood","None","Gd","CBlock","Gd","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","1","1","3","1","6","1","20",-0.494807674849943,0.00358119701328923,"6","6",1977,1977,-0.576077035080244,0.708970900045667,-0.285697786283558,0.343215683855043,0.117368667462526,-0.794890864438069,-0.585109755434043,64,0.31161787088171,0.341525769563176,0.827800203350429,-0.0703373585169691,-0.0414192619662035,165000
"674","RL","Reg","Lvl","Gtl","Crawfor","1Fam","1Story","Hip","CemntBd","CmentBd","BrkFace","TA","PConc","TA","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","3","1","7","2","20",1.5604389973575,0.0191726027787912,"6","7",1957,2004,0.00890168575580839,1.62763293440646,-0.625166484278246,0.956383532527577,1.74959839931439,-0.794890864438069,0.615696249710046,44,0.31161787088171,-0.266505363484604,-0.751918199272585,0.608846129808262,-0.0414192619662035,257500
"675","RL","Reg","Lvl","Gtl","NAmes","1Fam","1Story","Gable","HdBoard","HdBoard","None","TA","CBlock","TA","TA","No","Rec","TA","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","1","0","3","1","5","1","20",0.374719763391668,-0.00643208049901626,"6","6",1965,1965,-0.576077035080244,0.9830347527786,-0.731533342983249,0.179096408373918,-0.0688762464730272,-0.794890864438069,-0.722127239380753,52,-1.02650592761034,-0.416174565465597,2.64686987909814,-0.704241947620518,-0.0414192619662035,140000
"676","RL","Reg","Lvl","Gtl","NPkVill","Twnhs","2Story","Gable","Plywood","Brk Cmn","None","TA","CBlock","TA","TA","No","ALQ","TA","Y","SBrkr","TA","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","0","2","1","3","1","7","1","160",-1.83862280667789,-0.0401890370295251,"6","6",1978,1978,-0.576077035080244,-0.290814034724074,-0.0525959469938712,-0.461424652878804,-0.795748757804838,0.547518820306249,-0.141705953217604,65,0.31161787088171,-0.15425346199886,-0.528523677689532,-0.704241947620518,-0.0414192619662035,148500
"677","RM","Reg","Lvl","Gtl","OldTown","1Fam","2Story","Gable","AsbShng","Stucco","None","TA","BrkTil","TA","Fa","No","Unf","Fa","N","SBrkr","TA","Min2","No Fireplace","2Types","Unf","Fa","Fa","N","No Fence","Normal","1","2","0","4","2","8","0","70",-0.415759725918888,-0.00447827025271275,"4","2",1900,1950,-0.576077035080244,-0.972684900323611,1.19438573697329,0.0856395987249444,-0.174932378019662,0.76056336071789,0.491999910035932,9,1.64974166937376,1.43130464648728,-0.751918199272585,-0.704241947620518,0.128377356832634,87000
"678","RL","Reg","Lvl","Gtl","OldTown","1Fam","1Story","Gable","VinylSd","VinylSd","None","Gd","BrkTil","TA","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Detchd","Unf","Fa","Fa","N","No Fence","Normal","0","1","0","2","1","5","0","30",-0.73195152164311,-0.00730152605862132,"5","8",1924,2006,-0.576077035080244,-0.972684900323611,0.454343975344864,-0.659735444085163,-0.958713057498447,-0.794890864438069,-1.37676632934837,13,-1.02650592761034,-1.08968597438006,1.76924854430758,-0.704241947620518,0.18497622976558,109500
"679","RL","IR1","Lvl","Gtl","StoneBr","1Fam","1Story","Hip","VinylSd","VinylSd","Stone","Gd","PConc","Ex","TA","Mn","Unf","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Partial","0","2","1","3","1","7","1","20",0.374719763391668,0.00648260522904994,"8","5",2008,2008,1.98458453537191,-0.972684900323611,3.34661728225961,2.2533816957048,2.2850525268791,-0.794890864438069,1.00962151605684,95,1.64974166937376,1.68854858739211,1.81711879893252,0.533381297772125,-0.0414192619662035,372500
"680","RL","IR1","Lvl","Gtl","Sawyer","1Fam","1Story","Hip","Wd Sdng","Wd Sdng","BrkFace","TA","CBlock","TA","TA","No","Rec","TA","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","3","1","5","0","20",-0.415759725918888,-0.00279310891527597,"5","5",1961,1961,-0.261513005951423,0.840521549357474,-0.919372689206977,-0.15825988011506,-0.451713014007219,-0.794890864438069,-1.00377428971566,50,0.31161787088171,0.463131996172732,-0.751918199272585,-0.704241947620518,-0.0414192619662035,128500
"681","RL","Reg","Lvl","Gtl","SawyerW","TwnhsE","1Story","Gable","Plywood","Plywood","None","TA","CBlock","Gd","TA","No","BLQ","TA","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","0","2","1","5","1","120",-0.810999470574166,-0.0122348969305377,"6","5",1980,1980,-0.576077035080244,0.21784847594825,-0.693060223877184,-0.306423114924409,-0.619850783532372,-0.794890864438069,-1.12747062938977,67,-1.02650592761034,-0.977434072894317,-0.113648137606721,-0.704241947620518,-0.0414192619662035,143000
"682","RH","IR2","Bnk","Gtl","SWISU","1Fam","1.5Fin","Gable","VinylSd","Stucco","None","TA","BrkTil","TA","TA","No","Rec","Ex","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Abnorml","0","1","0","3","1","6","0","50",-0.613379598246527,-0.0293893508930825,"5","5",1932,2000,-0.576077035080244,-0.573647930744461,0.0990334047770898,-0.602749584543106,-0.813855902215239,0.744527750149272,0.00863267500170329,55,-1.02650592761034,-0.897922309341915,-0.751918199272585,-0.704241947620518,0.0642319675086287,159434
"683","RL","Reg","HLS","Gtl","ClearCr","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","PConc","Gd","TA","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","1","0","2","1","6","1","120",-1.04814331736733,-0.0372680907113014,"6","5",1996,1997,-0.576077035080244,1.22640345400544,-0.63195585823814,0.532408737534672,0.332067665471566,-0.794890864438069,-0.427159044773251,83,0.31161787088171,-0.196347925056014,1.69744316237017,-0.704241947620518,-0.0414192619662035,173000
"684","RL","IR1","Lvl","Gtl","CollgCr","1Fam","1Story","Hip","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","3","1","7","1","20",0.769959508046946,0.00357142796205771,"9","5",2002,2002,0.610436408124956,1.3491840600298,-0.000544079968018943,1.29601925539824,1.30726672871745,-0.794890864438069,0.290279725336609,89,1.64974166937376,1.07116312922051,1.298524373829,-0.025058459295287,-0.0414192619662035,285000
"685","RL","IR2","Lvl","Gtl","NoRidge","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","No","Unf","Gd","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","2","1","4","1","7","0","60",-0.494807674849943,0.0305437784122777,"7","5",1998,1998,-0.410517019749286,-0.972684900323611,1.42069820230308,0.313583036893173,0.0837411135574954,0.680385307874799,0.615696249710046,85,0.31161787088171,0.0608960158488159,-0.751918199272585,0.518288331364898,-0.0414192619662035,221000
"686","RL","IR1","Lvl","Gtl","StoneBr","TwnhsE","2Story","Gable","HdBoard","HdBoard","None","Gd","CBlock","Gd","TA","Mn","GLQ","Gd","Y","SBrkr","Gd","Min1","TA","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","3","1","6","1","160",-0.810999470574166,-0.0266442474970261,"7","5",1984,1984,-0.576077035080244,0.842714060179338,-0.876373320794316,0.302185864984761,0.0708074389786376,1.26683049438426,1.09335442291316,71,0.31161787088171,0.486517808982262,0.995346094537718,-0.704241947620518,-0.0414192619662035,207500
"687","FV","Reg","Lvl","Gtl","Somerst","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","PConc","Gd","TA","No","Unf","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","Fin","TA","TA","Y","No Fence","Partial","0","3","0","3","1","7","0","60",0.532815661253779,-0.00151336320394717,"7","6",2007,2007,-0.576077035080244,-0.972684900323611,0.694235188594444,-0.418115399626841,-0.746600794405178,1.23705007475683,0.46726064210111,94,0.31161787088171,0.491194971544168,0.396967911725971,0.880519525138354,-0.0414192619662035,227875
"688","FV","IR2","Lvl","Gtl","Somerst","TwnhsE","2Story","Gable","MetalSd","MetalSd","None","Gd","PConc","Gd","TA","No","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","2","1","2","1","4","0","160",-1.95719473007447,-0.0264342128955484,"7","5",2004,2004,-0.576077035080244,-0.448674813898243,-0.57764086655899,-1.15437270491022,-1.5821161721994,0.467340767463158,-0.786829940133367,91,0.31161787088171,0.0328330404773799,-0.751918199272585,0.201336036813123,-0.0414192619662035,148800
"689","RL","Reg","HLS","Gtl","StoneBr","1Fam","1Story","Gable","MetalSd","MetalSd","BrkFace","Gd","PConc","Gd","TA","Av","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Partial","1","2","0","2","1","7","1","20",-0.415759725918888,-0.0118587884581243,"8","6",2007,2007,-0.576077035080244,1.09923782633736,-0.211014672724726,0.824176338390005,0.663169734690327,-0.794890864438069,-0.183572406645766,94,0.31161787088171,0.439746183363202,0.365054408642677,-0.704241947620518,-0.0414192619662035,392000
"690","RL","IR1","Lvl","Gtl","NridgHt","TwnhsE","1Story","Gable","VinylSd","VinylSd","Stone","Gd","PConc","Gd","TA","Av","ALQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","0","2","1","6","1","120",-0.37623575145336,-0.0143596655733927,"6","5",2005,2006,0.836701762410599,-0.928834683886342,1.75337752633787,0.694248578634114,0.515725844491348,-0.794890864438069,-0.292044581436912,92,0.31161787088171,-0.0607102107607402,0.779929948725489,-0.281638888218152,-0.0414192619662035,194700
"691","RM","Reg","Lvl","Gtl","CollgCr","TwnhsE","1Story","Gable","VinylSd","VinylSd","BrkFace","Gd","PConc","Gd","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","1","0","1","1","3","1","120",-1.83862280667789,-0.0297508057886486,"6","5",2004,2004,0.235167040041451,0.555495142515224,-0.942003935739956,-0.47738069355058,-0.813855902215239,-0.794890864438069,-1.2701971751676,91,0.31161787088171,-0.24779671323698,0.436859790580087,-0.704241947620518,-0.0414192619662035,141000
"692","RL","IR1","Lvl","Gtl","NoRidge","1Fam","2Story","Gable","HdBoard","HdBoard","BrkFace","Ex","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Ex","Typ","Ex","Attchd","Fin","TA","TA","Y","No Fence","Normal","0","3","1","4","1","10","2","60",1.32329515056434,0.0538185429713682,"10","6",1994,1995,5.88076356282712,2.21741834548773,0.954494523723706,3.16059657961435,3.31457302335619,3.49348956191238,5.32947830159897,81,1.64974166937376,1.67919426226829,2.29582134518192,0.0504063727408497,-0.0414192619662035,755000
"693","RL","IR1","Lvl","Mod","Timber","1Fam","2Story","Hip","MetalSd","MetalSd","BrkFace","Gd","PConc","Gd","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","No Fence","Normal","1","2","1","4","1","9","2","60",-1.12719126629839,0.0764973954053362,"7","5",1989,1990,1.04089244798545,1.14308804277463,-0.729270218329951,0.347774552618407,0.194970714935673,2.13962586961905,1.90975026476231,76,0.31161787088171,0.725053099639469,1.80116204739087,-0.296731854625379,-0.0414192619662035,335000
"694","RL","Reg","Lvl","Sev","OldTown","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","BrkTil","TA","TA","No","Unf","Ex","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Abnorml","0","1","0","2","1","4","0","30",-0.415759725918888,-0.0249932778388996,"5","6",1921,1968,-0.576077035080244,-0.972684900323611,1.14459699460073,0.0354920423279341,-0.231840546166636,-0.794890864438069,-0.842017537834125,55,-1.02650592761034,-0.687449994056145,-0.751918199272585,-0.704241947620518,0.169883196983461,108480
"695","RM","Reg","Lvl","Gtl","BrkSide","1Fam","1.5Fin","Gable","Wd Sdng","Wd Sdng","None","TA","BrkTil","TA","TA","No","Unf","TA","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","MnPrv","Normal","0","1","1","3","1","5","0","50",-0.771475496108638,-0.0214764193955533,"5","6",1936,1950,-0.576077035080244,-0.972684900323611,0.814180795219234,-0.29730537739768,-0.247360955661265,0.286367448188754,0.0447900665987519,82,0.31161787088171,0.481840646420356,0.141659887059625,-0.704241947620518,-0.0414192619662035,141500
"696","RL","IR1","Lvl","Gtl","Timber","1Fam","1Story","Gable","HdBoard","HdBoard","BrkFace","TA","CBlock","Gd","Gd","No","GLQ","Gd","Y","SBrkr","Gd","Typ","TA","Attchd","Unf","TA","TA","Y","No Fence","Normal","1","2","0","2","1","5","1","20",-0.652903572712055,0.0160904671152474,"6","6",1987,1987,-0.178732998285944,1.17597570510258,-1.07552829028453,0.124389983213543,-0.0662895115572556,-0.794890864438069,-0.720224218770382,74,0.31161787088171,0.364911582372706,0.245378772080328,-0.704241947620518,-0.0414192619662035,176000
"697","RM","Reg","Lvl","Gtl","BrkSide","1Fam","1Story","Gable","Wd Sdng","Wd Shng","None","TA","CBlock","TA","TA","No","LwQ","Gd","Y","SBrkr","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","2","1","4","0","30",-0.810999470574166,-0.0220625624694443,"5","7",1921,1950,-0.576077035080244,0.377901765944283,-1.28373575838794,-1.00620947010087,-1.41397840267424,-0.794890864438069,-1.71169795677366,10,-1.02650592761034,-1.25338666404677,-0.751918199272585,-0.704241947620518,0.201955891645464,89000
"698","RL","IR1","Lvl","Gtl","Edwards","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","PConc","Ex","Gd","Mn","LwQ","Fa","Y","FuseA","TA","Typ","No Fireplace","Detchd","Unf","TA","TA","Y","No Fence","Normal","0","1","0","2","1","6","0","20",-0.534331649315471,-0.0200110617108256,"5","7",1952,1952,-0.576077035080244,-0.512257627732284,-0.788111459315697,-0.176495355168518,-0.0378354274837683,-0.794890864438069,-0.699290992056302,39,-1.02650592761034,-0.771638920170453,-0.751918199272585,-0.704241947620518,-0.0414192619662035,123500
"699","RL","Reg","Lvl","Gtl","Sawyer","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","CBlock","TA","TA","No","GLQ","Ex","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","MnPrv","Normal","1","1","0","3","1","5","1","20",-0.218139853591249,-0.0100954747108353,"5","8",1965,2009,-0.576077035080244,0.239773584166885,-0.776795836049207,-0.372526711993195,-0.694866096089747,-0.794890864438069,-1.18265822709053,60,-1.02650592761034,-0.640678368437085,2.56708612138991,1.46914521502022,-0.0414192619662035,138500
"700","FV","IR2","Lvl","Gtl","Somerst","TwnhsE","1Story","Gable","MetalSd","MetalSd","None","Gd","PConc","Gd","TA","Mn","GLQ","Ex","Y","SBrkr","Gd","Typ","No Fireplace","Attchd","RFn","TA","TA","Y","No Fence","Normal","0","2","0","2","1","5","0","120",-0.455283700384416,-0.0304541774773179,"7","5",2004,2004,-0.576077035080244,-0.937604727173796,1.8280606398967,0.760352175702901,0.590741157048723,-0.794890864438069,-0.236856983736153,91,0.31161787088171,0.26669116857268,0.49270842097585,1.6804467447214,-0.0414192619662035,196000
"701","RL","Reg","Lvl","Gtl","Timber","1Fam","1Story","Hip","VinylSd","VinylSd","BrkFace","Gd","PConc","Ex","TA","Gd","GLQ","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","Fin","TA","TA","Y","No Fence","Normal","1","2","0","3","1","7","1","20",0.572339635719307,0.018630420435442,"8","5",2002,2002,2.90068328686988,1.82057388673044,-0.0933321907532339,1.69264083781096,1.6487157375993,-0.794890864438069,0.541478445905578,89,1.64974166937376,1.36582437062059,1.40224325884971,0.473009432143216,-0.0414192619662035,312500
"702","RL","Reg","Lvl","Gtl","NWAmes","1Fam","1Story","Hip","HdBoard","HdBoard","BrkFace","TA","CBlock","TA","TA","No","Unf","TA","Y","SBrkr","TA","Typ","No Fireplace","Attchd","Unf","TA","TA","Y","No Fence","Normal","0","1","1","3","1","6","0","20",0.374719763391668,-0.00447827025271275,"7","5",1969,1969,0.351059050773122,-0.972684900323611,1.35054133805084,0.242920571061022,0.00355233116857677,-0.794890864438069,-0.668842662290366,56,0.31161787088171,0.257336843448868,-0.751918199272585,-0.704241947620518,-0.0414192619662035,140000
"703","RL","IR1","Lvl","Gtl","StoneBr","1Fam","2Story","Hip","VinylSd","VinylSd","BrkFace","Ex","PConc","Ex","Gd","No","Unf","Ex","Y","SBrkr","Ex","Typ","Gd","BuiltIn","Fin","TA","TA","Y","No Fence","Partial","0","2","1","4","1","10","1","60",0.453767712322724,0.00938401344481065,"8","5",2006,2006,1.99562186972731,-0.972684900323611,1.5089600637817,0.402480977778782,0.262225822745734,2.21064071642293,2.01822243955346,93,1.64974166937376,0.902785276991897,1.83307555047416,0.805054693102218,-0.0414192619662035,361919
"704","RM","Reg","Lvl","Gtl","OldTown","2fmCon","2Story","Gable","Wd Sdng","Wd Sdng","None","TA","BrkTil","Gd","TA","No","Unf","Gd","Y","SBrkr","Gd","Typ","Po","Detchd","Unf","TA","TA","N","MnPrv","Normal","0","2","0","4","2","8","1","190",0.216623865529557,-0.0141007857157575,"5","9",1900,1996,-0.576077035080244,-0.972684900323611,-0.46901088320069,-1.58974467181154,-0.33789667771327,0.991934313207951,0.56431469323003,86,0.31161787088171,0.930848252363333,1.99264306589063,-0.704241947620518,0.034045901944391,140000
